date,Effective Vax t
2021-07-13,0.00434593312051747
2021-07-14,0.0007864957223163707
2021-07-15,0.008968805207919024
2021-07-16,0.0056216720136010746
2021-07-17,0.005517315054227544
2021-07-18,0.006184721091966273
2021-07-19,0.005578879449425566
2021-07-20,0.003333713201987373
2021-07-21,0.002768593048149352
2021-07-22,0.00933446482811969
2021-07-23,0.00779003526898029
2021-07-24,0.007209226511556694
2021-07-25,0.0071636895780995665
2021-07-26,0.007077047896825656
2021-07-27,0.0060574264970449905
2021-07-28,0.0032527958027937383
2021-07-29,0.0101687930677842
2021-07-30,0.009039438355823576
2021-07-31,0.00833558654362899
2021-08-01,0.007750010613284845
2021-08-02,0.007980218529792936
2021-08-03,0.008074181534589699
2021-08-04,0.008203780691763814
2021-08-05,0.0048653355174366
2021-08-06,0.013059261568909
2021-08-07,0.009440912937335741
2021-08-08,0.005261487687706987
2021-08-09,0.010393334641641314
2021-08-10,0.004817267816495649
2021-08-11,0.015276955812632597
2021-08-12,0.010489925701232158
2021-08-13,0.004926701124208651
2021-08-14,0.012332356637768311
2021-08-15,0.004347819630009733
2021-08-16,-0.0008926837143846799
2021-08-17,0.0038007465563905576
2021-08-18,0.0018363047923319717
2021-08-19,0.004473058532183213
2021-08-20,0.002406601204751088
2021-08-21,0.0009946870490280524
2021-08-22,0.00041941352248165553
2021-08-23,-0.0006592766375955918
2021-08-24,-0.0006437164953662773
2021-08-25,-0.0013446490390086306
2021-08-26,0.00033284753047822276
2021-08-27,0.00016151378989367668
2021-08-28,-0.0002904071054490634
2021-08-29,-0.0007456935871863998
2021-08-30,-0.0006461349307542556
2021-08-31,-0.0005628303506113414
2021-09-01,-0.0014715413959648048
2021-09-02,-0.0001312523353440223
2021-09-03,-0.00021091006489490165
2021-09-04,-0.00032260888366101724
2021-09-05,-0.0007409996303465805
2021-09-06,-0.0008352203420970466
2021-09-07,-0.0009066210065370888
2021-09-08,-0.0009988404052268553
2021-09-09,-0.00112746148025522
2021-09-10,-0.0006455795857516961
2021-09-11,-0.0009623067343337235
2021-09-12,-0.0013041473494050737
2021-09-13,-0.0014862492832222285
2021-09-14,0.002619093733023872
2021-09-15,0.0021372044770032648
2021-09-16,0.0028888542936324727
2021-09-17,0.0027191067792375154
2021-09-18,0.002602422631644767
2021-09-19,0.0023143617375661436
2021-09-20,0.002395016622475929
2021-09-21,0.002419487996115965
2021-09-22,0.0019645434165966383
2021-09-23,0.0025422252648523596
2021-09-24,0.002528707152616302
2021-09-25,0.00237299761645996
2021-09-26,0.002195870055725752
2021-09-27,0.0023124908445426285
2021-09-28,0.00213291321543227
2021-09-29,0.0041193985576935535
2021-09-30,0.004986247468054421
2021-10-01,0.005054161040239951
2021-10-02,0.005018332578780393
2021-10-03,0.005384212102441073
2021-10-04,0.0065414560563822385
2021-10-05,0.005195223559213859
2021-10-06,0.006167145257751298
2021-10-07,0.00619130070282646
2021-10-08,0.006315958279058192
2021-10-09,0.0067715289465165515
2021-10-10,0.007958392687291035
2021-10-11,0.006499748904897495
2021-10-12,0.0069259526811740945
2021-10-13,0.0062634200015856
2021-10-14,0.006455698067317029
2021-10-15,0.005466424053409572
2021-10-16,0.006624134156518182
2021-10-17,0.005904781531982988
2021-10-18,0.006108985063104069
2021-10-19,0.0059858384028159675
2021-10-20,0.006119384895304238
2021-10-21,0.0051565939760945525
2021-10-22,0.006226645782162918
2021-10-23,0.005542816975657133
2021-10-24,0.006196700682983353
2021-10-25,0.006288331712569446
2021-10-26,0.006552579831714219
2021-10-27,0.005644957013230894
2021-10-28,0.006763958592355568
2021-10-29,0.006059432736463973
2021-10-30,0.00674295101238282
2021-10-31,0.006846813941029895
2021-11-01,0.007105179557181989
2021-11-02,0.006171806777668133
2021-11-03,0.007337510147828836
2021-11-04,0.006603498073781014
2021-11-05,0.007320927289346929
2021-11-06,0.007406465479995711
2021-11-07,0.008086953218639156
2021-11-08,0.007128307721752444
2021-11-09,0.008355504921050283
2021-11-10,0.007619426895976677
2021-11-11,0.008386252061306266
2021-11-12,0.008490198454504683
2021-11-13,0.008810524180485356
2021-11-14,0.007919097682762827
2021-11-15,0.009220424617730216
2021-11-16,0.008440101817319577
2021-11-17,0.009258627192462125
2021-11-18,0.009379993752534227
2021-11-19,0.009730333490119883
2021-11-20,0.00868595030047234
2021-11-21,0.010179349087729826
2021-11-22,0.009366821766720781
2021-11-23,0.010246857592223659
2021-11-24,0.010389915155479528
2021-11-25,0.010776795540019032
2021-11-26,0.009682025350687224
2021-11-27,0.011170578661607552
2021-11-28,0.010435912227603957
2021-11-29,0.011390243468253203
2021-11-30,0.011560963774874403
2021-12-01,0.011993245214527673
2021-12-02,0.01084104008813996
2021-12-03,0.012454005908668795
2021-12-04,0.011562251890864227
2021-12-05,0.012691352949812844
2021-12-06,0.012896985819349234
2021-12-07,0.0133856039226462
2021-12-08,0.012166804059553312
2021-12-09,0.013931191138507553
2021-12-10,0.012992916795040263
2021-12-11,0.014147089144761298
2021-12-12,0.01439622220701074
2021-12-13,0.015081891820774965
2021-12-14,0.013787477905759198
2021-12-15,0.015741825838264546
2021-12-16,0.014752712765193987
2021-12-17,0.016050332809851738
2021-12-18,0.01636276476754605
2021-12-19,0.017017686421044852
2021-12-20,0.015688818686362932
2021-12-21,0.017883595373803365
2021-12-22,0.016836216527984952
2021-12-23,0.018318495664903907
2021-12-24,0.01871659386308379
2021-12-25,0.019500131118966924
2021-12-26,0.018066699708623794
2021-12-27,0.020577340920452193
2021-12-28,0.019467284641452705
2021-12-29,0.021205863209748828
2021-12-30,0.02175600804157718
