,Date,Lockdown,Gathering_Max,Mall_Distancing,Recreation,Workplace_Closure,Workplace_Gathering,Worship,Dine_in_Max,School_Restriction
556,2021-08-01,0,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0,0.5325
557,2021-08-02,0,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0,0.5325
558,2021-08-03,0,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0,0.5325
559,2021-08-04,0,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0,0.5325
560,2021-08-05,0,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0,0.5325
561,2021-08-06,0,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0,0.5325
562,2021-08-07,0,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0,0.5325
563,2021-08-08,0,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,1.0,0.5325
564,2021-08-09,0,0.25,0.5,0.75,0.6699999999999999,0.25,0.75,0.03125,0.5325
565,2021-08-10,0,0.25,0.5,0.75,0.6699999999999999,0.03125,0.6699999999999999,0.03125,0.5325
566,2021-08-11,0,0.25,0.5,0.75,0.6699999999999999,0.03125,0.6699999999999999,0.03125,0.5325
567,2021-08-12,0,0.25,0.5,0.75,0.6699999999999999,0.03125,0.6699999999999999,0.03125,0.5325
568,2021-08-13,0,0.25,0.5,0.75,0.6699999999999999,0.03125,0.6699999999999999,0.03125,0.5325
569,2021-08-14,0,0.25,0.5,0.75,0.6699999999999999,0.03125,0.6699999999999999,0.03125,0.5325
570,2021-08-15,0,0.25,0.5,0.75,0.6699999999999999,0.03125,0.6699999999999999,0.03125,0.5325
571,2021-08-16,0,0.25,0.5,0.75,0.6699999999999999,0.03125,0.6699999999999999,0.03125,0.5325
572,2021-08-17,0,0.25,0.5,0.75,0.6699999999999999,0.03125,0.6699999999999999,0.03125,0.5325
573,2021-08-18,0,0.25,0.5,0.75,0.6699999999999999,0.03125,0.6699999999999999,0.03125,0.5325
574,2021-08-19,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
575,2021-08-20,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
576,2021-08-21,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
577,2021-08-22,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
578,2021-08-23,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
579,2021-08-24,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
580,2021-08-25,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
581,2021-08-26,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
582,2021-08-27,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
583,2021-08-28,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
584,2021-08-29,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
585,2021-08-30,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
586,2021-08-31,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
587,2021-09-01,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
588,2021-09-02,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
589,2021-09-03,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
590,2021-09-04,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
591,2021-09-05,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
592,2021-09-06,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
593,2021-09-07,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125,0.5325
594,2021-09-08,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
595,2021-09-09,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
596,2021-09-10,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
597,2021-09-11,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
598,2021-09-12,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
599,2021-09-13,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
600,2021-09-14,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
601,2021-09-15,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
602,2021-09-16,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
603,2021-09-17,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
604,2021-09-18,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
605,2021-09-19,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
606,2021-09-20,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
607,2021-09-21,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
608,2021-09-22,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
609,2021-09-23,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
610,2021-09-24,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
611,2021-09-25,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
612,2021-09-26,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125,0.5325
613,2021-09-27,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.4075
614,2021-09-28,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.4075
615,2021-09-29,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.4075
616,2021-09-30,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.4075
617,2021-10-01,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.4075
618,2021-10-02,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.4075
619,2021-10-03,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.4075
620,2021-10-04,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.4075
621,2021-10-05,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.4075
622,2021-10-06,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.4075
623,2021-10-07,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.4075
624,2021-10-08,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.4075
625,2021-10-09,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.4075
626,2021-10-10,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.4075
627,2021-10-11,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.4908
628,2021-10-12,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.4908
629,2021-10-13,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
630,2021-10-14,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
631,2021-10-15,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
632,2021-10-16,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
633,2021-10-17,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
634,2021-10-18,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
635,2021-10-19,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
636,2021-10-20,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
637,2021-10-21,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
638,2021-10-22,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
639,2021-10-23,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
640,2021-10-24,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
641,2021-10-25,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
642,2021-10-26,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
643,2021-10-27,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
644,2021-10-28,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
645,2021-10-29,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
646,2021-10-30,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
647,2021-10-31,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
648,2021-11-01,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
649,2021-11-02,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
650,2021-11-03,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
651,2021-11-04,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
652,2021-11-05,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
653,2021-11-06,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
654,2021-11-07,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
655,2021-11-08,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
656,2021-11-09,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
657,2021-11-10,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
658,2021-11-11,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
659,2021-11-12,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
660,2021-11-13,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
661,2021-11-14,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
662,2021-11-15,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
663,2021-11-16,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
664,2021-11-17,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
665,2021-11-18,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
666,2021-11-19,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
667,2021-11-20,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
668,2021-11-21,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
669,2021-11-22,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
670,2021-11-23,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
671,2021-11-24,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
672,2021-11-25,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
673,2021-11-26,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
674,2021-11-27,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
675,2021-11-28,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
676,2021-11-29,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
677,2021-11-30,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
678,2021-12-01,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
679,2021-12-02,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
680,2021-12-03,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
681,2021-12-04,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
682,2021-12-05,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
683,2021-12-06,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
684,2021-12-07,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
685,2021-12-08,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
686,2021-12-09,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
687,2021-12-10,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
688,2021-12-11,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
689,2021-12-12,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
690,2021-12-13,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
691,2021-12-14,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
692,2021-12-15,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
693,2021-12-16,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
694,2021-12-17,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
695,2021-12-18,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
696,2021-12-19,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
697,2021-12-20,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
698,2021-12-21,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
699,2021-12-22,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
700,2021-12-23,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
701,2021-12-24,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
702,2021-12-25,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
703,2021-12-26,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
704,2021-12-27,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
705,2021-12-28,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
706,2021-12-29,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
707,2021-12-30,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
708,2021-12-31,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25,0.6575
