,Date,Lockdown,Sch_Closure,Gathering_Max,Mall_Distancing,Recreation,Workplace_Closure,Workplace_Gathering,Worship,Dine_in_Max
575,2021-08-20,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
576,2021-08-21,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
577,2021-08-22,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
578,2021-08-23,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
579,2021-08-24,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
580,2021-08-25,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
581,2021-08-26,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
582,2021-08-27,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
583,2021-08-28,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
584,2021-08-29,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
585,2021-08-30,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
586,2021-08-31,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
587,2021-09-01,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
588,2021-09-02,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
589,2021-09-03,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
590,2021-09-04,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
591,2021-09-05,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
592,2021-09-06,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
593,2021-09-07,0,0,0.03125,0.3125,0.5,0.5,0.03125,0.5,0.03125
594,2021-09-08,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
595,2021-09-09,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
596,2021-09-10,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
597,2021-09-11,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
598,2021-09-12,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
599,2021-09-13,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
600,2021-09-14,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
601,2021-09-15,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
602,2021-09-16,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
603,2021-09-17,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
604,2021-09-18,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
605,2021-09-19,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
606,2021-09-20,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
607,2021-09-21,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
608,2021-09-22,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
609,2021-09-23,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
610,2021-09-24,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
611,2021-09-25,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
612,2021-09-26,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
613,2021-09-27,0,1,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
614,2021-09-28,0,1,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
615,2021-09-29,0,1,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
616,2021-09-30,0,1,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
617,2021-10-01,0,1,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
618,2021-10-02,0,1,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
619,2021-10-03,0,1,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
620,2021-10-04,0,1,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
621,2021-10-05,0,1,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
622,2021-10-06,0,1,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
623,2021-10-07,0,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
624,2021-10-08,0,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
625,2021-10-09,0,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
626,2021-10-10,0,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
627,2021-10-11,0,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
628,2021-10-12,0,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
629,2021-10-13,0,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
630,2021-10-14,0,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
631,2021-10-15,0,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
632,2021-10-16,0,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
633,2021-10-17,0,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
634,2021-10-18,0,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
635,2021-10-19,0,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
636,2021-10-20,0,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
637,2021-10-21,0,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
638,2021-10-22,0,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
639,2021-10-23,0,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
640,2021-10-24,0,0,0.25,0.3125,0.5,0.6699999999999999,1.0,0.5,0.25
641,2021-10-25,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
642,2021-10-26,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
643,2021-10-27,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
644,2021-10-28,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
645,2021-10-29,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
646,2021-10-30,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
647,2021-10-31,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
648,2021-11-01,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
649,2021-11-02,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
650,2021-11-03,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
651,2021-11-04,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
652,2021-11-05,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
653,2021-11-06,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
654,2021-11-07,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
655,2021-11-08,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
656,2021-11-09,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
657,2021-11-10,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
658,2021-11-11,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
659,2021-11-12,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
660,2021-11-13,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
661,2021-11-14,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
662,2021-11-15,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
663,2021-11-16,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
664,2021-11-17,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
665,2021-11-18,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
666,2021-11-19,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
667,2021-11-20,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
668,2021-11-21,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
669,2021-11-22,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
670,2021-11-23,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
671,2021-11-24,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
672,2021-11-25,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
673,2021-11-26,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
674,2021-11-27,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
675,2021-11-28,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
676,2021-11-29,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
677,2021-11-30,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
678,2021-12-01,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
679,2021-12-02,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
680,2021-12-03,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
681,2021-12-04,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
682,2021-12-05,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
683,2021-12-06,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
684,2021-12-07,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
685,2021-12-08,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
686,2021-12-09,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
687,2021-12-10,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
688,2021-12-11,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
689,2021-12-12,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
690,2021-12-13,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
691,2021-12-14,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
692,2021-12-15,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
693,2021-12-16,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
694,2021-12-17,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
695,2021-12-18,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
696,2021-12-19,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
697,2021-12-20,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
698,2021-12-21,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
699,2021-12-22,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
700,2021-12-23,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
701,2021-12-24,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
702,2021-12-25,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
703,2021-12-26,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
704,2021-12-27,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
705,2021-12-28,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
706,2021-12-29,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
707,2021-12-30,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
708,2021-12-31,0,0,0.03125,0.3125,0.5,0.5,1.0,0.5,0.03125
